Input,Operator,Iteration,RMSE,Complexity,Equation
Noise=1.5,"['myfunction(x) = x'] ['-', '+', '*', '/']",378,26.32396911213235,2,PySRFunction(X=>55.6694400000000)
Noise=1.5,"['myfunction(x) = x'] ['-', '+', '*', '/']",378,25.45630883074231,3,PySRFunction(X=>var13 + 54.144398)
Noise=1.5,"['myfunction(x) = x'] ['-', '+', '*', '/']",378,14.955738600752507,4,PySRFunction(X=>var6/0.087538734)
Noise=1.5,"['myfunction(x) = x'] ['-', '+', '*', '/']",378,14.007634076343438,5,PySRFunction(X=>var6*(var2 + var7))
Noise=1.5,"['myfunction(x) = x'] ['-', '+', '*', '/']",378,3.5740321668449835,6,PySRFunction(X=>var2*3.1267176*var6)
Noise=1.5,"['myfunction(x) = x'] ['-', '+', '*', '/']",378,2.5888409416499574,7,PySRFunction(X=>var13 + var6*var2*2.985082)
Noise=1.5,"['myfunction(x) = x'] ['-', '+', '*', '/']",378,2.3266482560382773,8,PySRFunction(X=>2.8471248*(var13 + var2*var6))
Noise=1.5,"['myfunction(x) = x'] ['-', '+', '*', '/']",378,1.3494345294772987,9,PySRFunction(X=>var6*var2*2.963501 + var13/var10)
Noise=1.5,"['myfunction(x) = x'] ['-', '+', '*', '/']",378,1.281033321203167,10,PySRFunction(X=>var6*var2*2.9850643 + var13/var10)
Noise=1.5,"['myfunction(x) = x'] ['-', '+', '*', '/']",378,1.2532219582671607,11,PySRFunction(X=>var10 + var2*2.9485223*var6 + var13/var10)
Noise=1.5,"['myfunction(x) = x'] ['-', '+', '*', '/']",378,1.2532219148608803,12,PySRFunction(X=>var10 - (var6*var2*(-2.9485047) - var13/var10))
Noise=1.5,"['myfunction(x) = x'] ['-', '+', '*', '/']",378,1.1997983849052856,13,PySRFunction(X=>var10 + var6*(var2*3.0255659 - 1*0.2979334) + var13/var10)
Noise=1.5,"['myfunction(x) = x'] ['-', '+', '*', '/']",378,1.190274122283088,14,PySRFunction(X=>(var2*var6*2.9635134 + var13/var10) - (-1)*0.11347553/var11)
Noise=1.5,"['myfunction(x) = x'] ['-', '+', '*', '/']",378,1.1711312537527239,15,PySRFunction(X=>var2*var6*2.9532127 - (-1)*0.47089058*var5 - 1*0.79684144 + var13/var10)
Noise=1.5,"['myfunction(x) = x'] ['-', '+', '*', '/']",378,1.1299327737877336,16,PySRFunction(X=>(var2 - 0.41884395)*(var6*3.3086884 - 1*1.4906278) + 5.785784 + var13/var10)
Noise=1.5,"['myfunction(x) = x'] ['-', '+', '*', '/']",378,1.1299328780301274,18,PySRFunction(X=>(var2 - 0.41698462)*(var6*3.3068008 - 1*1.2801818 - 1*0.20007548) + 5.7555575 + var13/var10)
Noise=1.5,"['myfunction(x) = x'] ['-', '+', '*', '/']",378,1.1237982917404488,20,PySRFunction(X=>(var2 - 0.41652918)*(var6*3.3063624 - 1*1.4779779) + 5.7485 - (-1)*0.3092951/var14 + var13/var10)
Noise=1.5,"['myfunction(x) = x'] ['-', '+', '*', '/']",379,56.52305716099364,1,PySRFunction(X=>var6)
Noise=1.5,"['myfunction(x) = x'] ['-', '+', '*', '/']",379,26.32396911213235,2,PySRFunction(X=>55.6694400000000)
Noise=1.5,"['myfunction(x) = x'] ['-', '+', '*', '/']",379,25.45630883074231,3,PySRFunction(X=>var13 + 54.144398)
Noise=1.5,"['myfunction(x) = x'] ['-', '+', '*', '/']",379,14.955738600752507,4,PySRFunction(X=>var6/0.087538734)
Noise=1.5,"['myfunction(x) = x'] ['-', '+', '*', '/']",379,14.007634076343438,5,PySRFunction(X=>var6*(var2 + var7))
Noise=1.5,"['myfunction(x) = x'] ['-', '+', '*', '/']",379,3.5740321668449835,6,PySRFunction(X=>var2*3.1267176*var6)
Noise=1.5,"['myfunction(x) = x'] ['-', '+', '*', '/']",379,2.5888409416499574,7,PySRFunction(X=>var13 + var6*var2*2.985082)
Noise=1.5,"['myfunction(x) = x'] ['-', '+', '*', '/']",379,2.3266482560382773,8,PySRFunction(X=>2.8471248*(var13 + var2*var6))
Noise=1.5,"['myfunction(x) = x'] ['-', '+', '*', '/']",379,1.3494345294772987,9,PySRFunction(X=>var6*var2*2.963501 + var13/var10)
Noise=1.5,"['myfunction(x) = x'] ['-', '+', '*', '/']",379,1.281033321203167,10,PySRFunction(X=>var6*var2*2.9850643 + var13/var10)
Noise=1.5,"['myfunction(x) = x'] ['-', '+', '*', '/']",379,1.2532219582671607,11,PySRFunction(X=>var10 + var2*2.9485223*var6 + var13/var10)
Noise=1.5,"['myfunction(x) = x'] ['-', '+', '*', '/']",379,1.2532219148608803,12,PySRFunction(X=>var10 - (var6*var2*(-2.9485047) - var13/var10))
Noise=1.5,"['myfunction(x) = x'] ['-', '+', '*', '/']",379,1.1997983849052856,13,PySRFunction(X=>var10 + var6*(var2*3.0255659 - 1*0.2979334) + var13/var10)
Noise=1.5,"['myfunction(x) = x'] ['-', '+', '*', '/']",379,1.190274122283088,14,PySRFunction(X=>(var2*var6*2.9635134 + var13/var10) - (-1)*0.11347553/var11)
Noise=1.5,"['myfunction(x) = x'] ['-', '+', '*', '/']",379,1.1711312537527239,15,PySRFunction(X=>var2*var6*2.9532127 - (-1)*0.47089058*var5 - 1*0.79684144 + var13/var10)
Noise=1.5,"['myfunction(x) = x'] ['-', '+', '*', '/']",379,1.1299327737877336,16,PySRFunction(X=>(var2 - 0.41884395)*(var6*3.3086884 - 1*1.4906278) + 5.785784 + var13/var10)
Noise=1.5,"['myfunction(x) = x'] ['-', '+', '*', '/']",379,1.1299328780301274,18,PySRFunction(X=>(var2 - 0.41698462)*(var6*3.3068008 - 1*1.2801818 - 1*0.20007548) + 5.7555575 + var13/var10)
Noise=1.5,"['myfunction(x) = x'] ['-', '+', '*', '/']",379,1.1237982917404488,20,PySRFunction(X=>(var2 - 0.41652918)*(var6*3.3063624 - 1*1.4779779) + 5.7485 - (-1)*0.3092951/var14 + var13/var10)
Noise=1.5,"['myfunction(x) = x'] ['-', '+', '*', '/']",380,56.52305716099364,1,PySRFunction(X=>var6)
Noise=1.5,"['myfunction(x) = x'] ['-', '+', '*', '/']",380,26.32396911213235,2,PySRFunction(X=>55.6694400000000)
Noise=1.5,"['myfunction(x) = x'] ['-', '+', '*', '/']",380,25.45630883074231,3,PySRFunction(X=>var13 + 54.144398)
Noise=1.5,"['myfunction(x) = x'] ['-', '+', '*', '/']",380,14.955738600752507,4,PySRFunction(X=>var6/0.087538734)
Noise=1.5,"['myfunction(x) = x'] ['-', '+', '*', '/']",380,14.007634076343438,5,PySRFunction(X=>var6*(var2 + var7))
Noise=1.5,"['myfunction(x) = x'] ['-', '+', '*', '/']",380,3.5740321668449835,6,PySRFunction(X=>var2*3.1267176*var6)
Noise=1.5,"['myfunction(x) = x'] ['-', '+', '*', '/']",380,2.5888409416499574,7,PySRFunction(X=>var13 + var6*var2*2.985082)
Noise=1.5,"['myfunction(x) = x'] ['-', '+', '*', '/']",380,2.3266482560382773,8,PySRFunction(X=>2.8471248*(var13 + var2*var6))
Noise=1.5,"['myfunction(x) = x'] ['-', '+', '*', '/']",380,1.3494345294772987,9,PySRFunction(X=>var6*var2*2.963501 + var13/var10)
Noise=1.5,"['myfunction(x) = x'] ['-', '+', '*', '/']",380,1.281033321203167,10,PySRFunction(X=>var6*var2*2.9850643 + var13/var10)
Noise=1.5,"['myfunction(x) = x'] ['-', '+', '*', '/']",380,1.2532219582671607,11,PySRFunction(X=>var10 + var2*2.9485223*var6 + var13/var10)
Noise=1.5,"['myfunction(x) = x'] ['-', '+', '*', '/']",380,1.2532219148608803,12,PySRFunction(X=>var10 - (var6*var2*(-2.9485047) - var13/var10))
Noise=1.5,"['myfunction(x) = x'] ['-', '+', '*', '/']",380,1.1997983849052856,13,PySRFunction(X=>var10 + var6*(var2*3.0255659 - 1*0.2979334) + var13/var10)
Noise=1.5,"['myfunction(x) = x'] ['-', '+', '*', '/']",380,1.190274122283088,14,PySRFunction(X=>(var2*var6*2.9635134 + var13/var10) - (-1)*0.11347553/var11)
Noise=1.5,"['myfunction(x) = x'] ['-', '+', '*', '/']",380,1.1711312537527239,15,PySRFunction(X=>var2*var6*2.9532127 - (-1)*0.47089058*var5 - 1*0.79684144 + var13/var10)
Noise=1.5,"['myfunction(x) = x'] ['-', '+', '*', '/']",380,1.1299327737877336,16,PySRFunction(X=>(var2 - 0.41884395)*(var6*3.3086884 - 1*1.4906278) + 5.785784 + var13/var10)
Noise=1.5,"['myfunction(x) = x'] ['-', '+', '*', '/']",380,1.1299328780301274,18,PySRFunction(X=>(var2 - 0.41698462)*(var6*3.3068008 - 1*1.2801818 - 1*0.20007548) + 5.7555575 + var13/var10)
Noise=1.5,"['myfunction(x) = x'] ['-', '+', '*', '/']",380,1.1237982917404488,20,PySRFunction(X=>(var2 - 0.41652918)*(var6*3.3063624 - 1*1.4779779) + 5.7485 - (-1)*0.3092951/var14 + var13/var10)
Noise=1.5,"['myfunction(x) = x'] ['-', '+', '*', '/']",381,56.52305716099364,1,PySRFunction(X=>var6)
Noise=1.5,"['myfunction(x) = x'] ['-', '+', '*', '/']",381,26.32396911213235,2,PySRFunction(X=>55.6694400000000)
Noise=1.5,"['myfunction(x) = x'] ['-', '+', '*', '/']",381,25.45630883074231,3,PySRFunction(X=>var13 + 54.144398)
Noise=1.5,"['myfunction(x) = x'] ['-', '+', '*', '/']",381,14.955738600752507,4,PySRFunction(X=>var6/0.087538734)
Noise=1.5,"['myfunction(x) = x'] ['-', '+', '*', '/']",381,14.007634076343438,5,PySRFunction(X=>var6*(var2 + var7))
Noise=1.5,"['myfunction(x) = x'] ['-', '+', '*', '/']",381,3.5740321668449835,6,PySRFunction(X=>var2*3.1267176*var6)
Noise=1.5,"['myfunction(x) = x'] ['-', '+', '*', '/']",381,2.5888409416499574,7,PySRFunction(X=>var13 + var6*var2*2.985082)
Noise=1.5,"['myfunction(x) = x'] ['-', '+', '*', '/']",381,2.3266482560382773,8,PySRFunction(X=>2.8471248*(var13 + var2*var6))
Noise=1.5,"['myfunction(x) = x'] ['-', '+', '*', '/']",381,1.3494345294772987,9,PySRFunction(X=>var6*var2*2.963501 + var13/var10)
Noise=1.5,"['myfunction(x) = x'] ['-', '+', '*', '/']",381,1.281033321203167,10,PySRFunction(X=>var6*var2*2.9850643 + var13/var10)
Noise=1.5,"['myfunction(x) = x'] ['-', '+', '*', '/']",381,1.2532219582671607,11,PySRFunction(X=>var10 + var2*2.9485223*var6 + var13/var10)
Noise=1.5,"['myfunction(x) = x'] ['-', '+', '*', '/']",381,1.2532219148608803,12,PySRFunction(X=>var10 - (var6*var2*(-2.9485047) - var13/var10))
Noise=1.5,"['myfunction(x) = x'] ['-', '+', '*', '/']",381,1.1997983849052856,13,PySRFunction(X=>var10 + var6*(var2*3.0255659 - 1*0.2979334) + var13/var10)
Noise=1.5,"['myfunction(x) = x'] ['-', '+', '*', '/']",381,1.190274122283088,14,PySRFunction(X=>(var2*var6*2.9635134 + var13/var10) - (-1)*0.11347553/var11)
Noise=1.5,"['myfunction(x) = x'] ['-', '+', '*', '/']",381,1.1711312537527239,15,PySRFunction(X=>var2*var6*2.9532127 - (-1)*0.47089058*var5 - 1*0.79684144 + var13/var10)
Noise=1.5,"['myfunction(x) = x'] ['-', '+', '*', '/']",381,1.1299327737877336,16,PySRFunction(X=>(var2 - 0.41884395)*(var6*3.3086884 - 1*1.4906278) + 5.785784 + var13/var10)
Noise=1.5,"['myfunction(x) = x'] ['-', '+', '*', '/']",381,1.1299328780301274,18,PySRFunction(X=>(var2 - 0.41698462)*(var6*3.3068008 - 1*1.2801818 - 1*0.20007548) + 5.7555575 + var13/var10)
Noise=1.5,"['myfunction(x) = x'] ['-', '+', '*', '/']",381,1.1237982917404488,20,PySRFunction(X=>(var2 - 0.41652918)*(var6*3.3063624 - 1*1.4779779) + 5.7485 - (-1)*0.3092951/var14 + var13/var10)
Noise=1.5,"['myfunction(x) = x'] ['-', '+', '*', '/']",382,56.52305716099364,1,PySRFunction(X=>var6)
Noise=1.5,"['myfunction(x) = x'] ['-', '+', '*', '/']",382,26.32396911213235,2,PySRFunction(X=>55.6694400000000)
Noise=1.5,"['myfunction(x) = x'] ['-', '+', '*', '/']",382,25.45630883074231,3,PySRFunction(X=>var13 + 54.144398)
Noise=1.5,"['myfunction(x) = x'] ['-', '+', '*', '/']",382,14.955738600752507,4,PySRFunction(X=>var6/0.087538734)
Noise=1.5,"['myfunction(x) = x'] ['-', '+', '*', '/']",382,14.007634076343438,5,PySRFunction(X=>var6*(var2 + var7))
Noise=1.5,"['myfunction(x) = x'] ['-', '+', '*', '/']",382,3.5740321668449835,6,PySRFunction(X=>var2*3.1267176*var6)
Noise=1.5,"['myfunction(x) = x'] ['-', '+', '*', '/']",382,2.5888409416499574,7,PySRFunction(X=>var13 + var6*var2*2.985082)
Noise=1.5,"['myfunction(x) = x'] ['-', '+', '*', '/']",382,2.3266482560382773,8,PySRFunction(X=>2.8471248*(var13 + var2*var6))
Noise=1.5,"['myfunction(x) = x'] ['-', '+', '*', '/']",382,1.3494345294772987,9,PySRFunction(X=>var6*var2*2.963501 + var13/var10)
Noise=1.5,"['myfunction(x) = x'] ['-', '+', '*', '/']",382,1.281033321203167,10,PySRFunction(X=>var6*var2*2.9850643 + var13/var10)
Noise=1.5,"['myfunction(x) = x'] ['-', '+', '*', '/']",382,1.2532219582671607,11,PySRFunction(X=>var10 + var2*2.9485223*var6 + var13/var10)
Noise=1.5,"['myfunction(x) = x'] ['-', '+', '*', '/']",382,1.2532219148608803,12,PySRFunction(X=>var10 - (var6*var2*(-2.9485047) - var13/var10))
Noise=1.5,"['myfunction(x) = x'] ['-', '+', '*', '/']",382,1.1997983849052856,13,PySRFunction(X=>var10 + var6*(var2*3.0255659 - 1*0.2979334) + var13/var10)
Noise=1.5,"['myfunction(x) = x'] ['-', '+', '*', '/']",382,1.190274122283088,14,PySRFunction(X=>(var2*var6*2.9635134 + var13/var10) - (-1)*0.11347553/var11)
Noise=1.5,"['myfunction(x) = x'] ['-', '+', '*', '/']",382,1.1711312537527239,15,PySRFunction(X=>var2*var6*2.9532127 - (-1)*0.47089058*var5 - 1*0.79684144 + var13/var10)
Noise=1.5,"['myfunction(x) = x'] ['-', '+', '*', '/']",382,1.1299327737877336,16,PySRFunction(X=>(var2 - 0.41884395)*(var6*3.3086884 - 1*1.4906278) + 5.785784 + var13/var10)
Noise=1.5,"['myfunction(x) = x'] ['-', '+', '*', '/']",382,1.1299328780301274,18,PySRFunction(X=>(var2 - 0.41698462)*(var6*3.3068008 - 1*1.2801818 - 1*0.20007548) + 5.7555575 + var13/var10)
Noise=1.5,"['myfunction(x) = x'] ['-', '+', '*', '/']",382,1.1237982917404488,20,PySRFunction(X=>(var2 - 0.41652918)*(var6*3.3063624 - 1*1.4779779) + 5.7485 - (-1)*0.3092951/var14 + var13/var10)
Noise=1.5,"['myfunction(x) = x'] ['-', '+', '*', '/']",383,56.52305716099364,1,PySRFunction(X=>var6)
Noise=1.5,"['myfunction(x) = x'] ['-', '+', '*', '/']",383,26.32396911213235,2,PySRFunction(X=>55.6694400000000)
Noise=1.5,"['myfunction(x) = x'] ['-', '+', '*', '/']",383,25.45630883074231,3,PySRFunction(X=>var13 + 54.144398)
Noise=1.5,"['myfunction(x) = x'] ['-', '+', '*', '/']",383,14.955738600752507,4,PySRFunction(X=>var6/0.087538734)
Noise=1.5,"['myfunction(x) = x'] ['-', '+', '*', '/']",383,14.007634076343438,5,PySRFunction(X=>var6*(var2 + var7))
Noise=1.5,"['myfunction(x) = x'] ['-', '+', '*', '/']",383,3.5740321668449835,6,PySRFunction(X=>var2*3.1267176*var6)
Noise=1.5,"['myfunction(x) = x'] ['-', '+', '*', '/']",383,2.5888409416499574,7,PySRFunction(X=>var13 + var6*var2*2.985082)
Noise=1.5,"['myfunction(x) = x'] ['-', '+', '*', '/']",383,2.3266482560382773,8,PySRFunction(X=>2.8471248*(var13 + var2*var6))
Noise=1.5,"['myfunction(x) = x'] ['-', '+', '*', '/']",383,1.3494345294772987,9,PySRFunction(X=>var6*var2*2.963501 + var13/var10)
Noise=1.5,"['myfunction(x) = x'] ['-', '+', '*', '/']",383,1.281033321203167,10,PySRFunction(X=>var6*var2*2.9850643 + var13/var10)
Noise=1.5,"['myfunction(x) = x'] ['-', '+', '*', '/']",383,1.2532219582671607,11,PySRFunction(X=>var10 + var2*2.9485223*var6 + var13/var10)
Noise=1.5,"['myfunction(x) = x'] ['-', '+', '*', '/']",383,1.2532219148608803,12,PySRFunction(X=>var10 - (var6*var2*(-2.9485047) - var13/var10))
Noise=1.5,"['myfunction(x) = x'] ['-', '+', '*', '/']",383,1.1997983849052856,13,PySRFunction(X=>var10 + var6*(var2*3.0255659 - 1*0.2979334) + var13/var10)
Noise=1.5,"['myfunction(x) = x'] ['-', '+', '*', '/']",383,1.190274122283088,14,PySRFunction(X=>(var2*var6*2.9635134 + var13/var10) - (-1)*0.11347553/var11)
Noise=1.5,"['myfunction(x) = x'] ['-', '+', '*', '/']",383,1.1711312537527239,15,PySRFunction(X=>var2*var6*2.9532127 - (-1)*0.47089058*var5 - 1*0.79684144 + var13/var10)
Noise=1.5,"['myfunction(x) = x'] ['-', '+', '*', '/']",383,1.1299327737877336,16,PySRFunction(X=>(var2 - 0.41884395)*(var6*3.3086884 - 1*1.4906278) + 5.785784 + var13/var10)
Noise=1.5,"['myfunction(x) = x'] ['-', '+', '*', '/']",383,1.1299328780301274,18,PySRFunction(X=>(var2 - 0.41698462)*(var6*3.3068008 - 1*1.2801818 - 1*0.20007548) + 5.7555575 + var13/var10)
Noise=1.5,"['myfunction(x) = x'] ['-', '+', '*', '/']",383,1.1237982917404488,20,PySRFunction(X=>(var2 - 0.41652918)*(var6*3.3063624 - 1*1.4779779) + 5.7485 - (-1)*0.3092951/var14 + var13/var10)
Noise=1.5,"['myfunction(x) = x'] ['-', '+', '*', '/']",384,54.2769802507926,1,PySRFunction(X=>var3)
Noise=1.5,"['myfunction(x) = x'] ['-', '+', '*', '/']",384,26.32396911213235,2,PySRFunction(X=>55.6694400000000)
Noise=1.5,"['myfunction(x) = x'] ['-', '+', '*', '/']",384,25.45630883074231,3,PySRFunction(X=>var13 + 54.144398)
Noise=1.5,"['myfunction(x) = x'] ['-', '+', '*', '/']",384,14.955738600752507,4,PySRFunction(X=>var6/0.087538734)
Noise=1.5,"['myfunction(x) = x'] ['-', '+', '*', '/']",384,14.007634076343438,5,PySRFunction(X=>var6*(var2 + var7))
Noise=1.5,"['myfunction(x) = x'] ['-', '+', '*', '/']",384,3.5740321668449835,6,PySRFunction(X=>var2*3.1267176*var6)
Noise=1.5,"['myfunction(x) = x'] ['-', '+', '*', '/']",384,2.5888409416499574,7,PySRFunction(X=>var13 + var6*var2*2.985082)
Noise=1.5,"['myfunction(x) = x'] ['-', '+', '*', '/']",384,2.3266482560382773,8,PySRFunction(X=>2.8471248*(var13 + var2*var6))
Noise=1.5,"['myfunction(x) = x'] ['-', '+', '*', '/']",384,1.3494345294772987,9,PySRFunction(X=>var6*var2*2.963501 + var13/var10)
Noise=1.5,"['myfunction(x) = x'] ['-', '+', '*', '/']",384,1.281033321203167,10,PySRFunction(X=>var6*var2*2.9850643 + var13/var10)
Noise=1.5,"['myfunction(x) = x'] ['-', '+', '*', '/']",384,1.2532219582671607,11,PySRFunction(X=>var10 + var2*2.9485223*var6 + var13/var10)
Noise=1.5,"['myfunction(x) = x'] ['-', '+', '*', '/']",384,1.2532219148608803,12,PySRFunction(X=>var10 - (var6*var2*(-2.9485047) - var13/var10))
Noise=1.5,"['myfunction(x) = x'] ['-', '+', '*', '/']",384,1.1997983849052856,13,PySRFunction(X=>var10 + var6*(var2*3.0255659 - 1*0.2979334) + var13/var10)
Noise=1.5,"['myfunction(x) = x'] ['-', '+', '*', '/']",384,1.190274122283088,14,PySRFunction(X=>(var2*var6*2.9635134 + var13/var10) - (-1)*0.11347553/var11)
Noise=1.5,"['myfunction(x) = x'] ['-', '+', '*', '/']",384,1.1711312537527239,15,PySRFunction(X=>var2*var6*2.9532127 - (-1)*0.47089058*var5 - 1*0.79684144 + var13/var10)
Noise=1.5,"['myfunction(x) = x'] ['-', '+', '*', '/']",384,1.1299327737877336,16,PySRFunction(X=>(var2 - 0.41884395)*(var6*3.3086884 - 1*1.4906278) + 5.785784 + var13/var10)
Noise=1.5,"['myfunction(x) = x'] ['-', '+', '*', '/']",384,1.1299328780301274,18,PySRFunction(X=>(var2 - 0.41698462)*(var6*3.3068008 - 1*1.2801818 - 1*0.20007548) + 5.7555575 + var13/var10)
Noise=1.5,"['myfunction(x) = x'] ['-', '+', '*', '/']",384,1.1237982917404488,20,PySRFunction(X=>(var2 - 0.41652918)*(var6*3.3063624 - 1*1.4779779) + 5.7485 - (-1)*0.3092951/var14 + var13/var10)
Noise=1.5,"['myfunction(x) = x'] ['-', '+', '*', '/']",385,54.2769802507926,1,PySRFunction(X=>var3)
Noise=1.5,"['myfunction(x) = x'] ['-', '+', '*', '/']",385,26.32396911213235,2,PySRFunction(X=>55.6694400000000)
Noise=1.5,"['myfunction(x) = x'] ['-', '+', '*', '/']",385,25.45630883074231,3,PySRFunction(X=>var13 + 54.144398)
Noise=1.5,"['myfunction(x) = x'] ['-', '+', '*', '/']",385,14.955738600752507,4,PySRFunction(X=>var6/0.087538734)
Noise=1.5,"['myfunction(x) = x'] ['-', '+', '*', '/']",385,14.007634076343438,5,PySRFunction(X=>var6*(var2 + var7))
Noise=1.5,"['myfunction(x) = x'] ['-', '+', '*', '/']",385,3.5740321668449835,6,PySRFunction(X=>var2*3.1267176*var6)
Noise=1.5,"['myfunction(x) = x'] ['-', '+', '*', '/']",385,2.5888409416499574,7,PySRFunction(X=>var13 + var6*var2*2.985082)
Noise=1.5,"['myfunction(x) = x'] ['-', '+', '*', '/']",385,2.3266482560382773,8,PySRFunction(X=>2.8471248*(var13 + var2*var6))
Noise=1.5,"['myfunction(x) = x'] ['-', '+', '*', '/']",385,1.3494345294772987,9,PySRFunction(X=>var6*var2*2.963501 + var13/var10)
Noise=1.5,"['myfunction(x) = x'] ['-', '+', '*', '/']",385,1.281033321203167,10,PySRFunction(X=>var6*var2*2.9850643 + var13/var10)
Noise=1.5,"['myfunction(x) = x'] ['-', '+', '*', '/']",385,1.2532219582671607,11,PySRFunction(X=>var10 + var2*2.9485223*var6 + var13/var10)
Noise=1.5,"['myfunction(x) = x'] ['-', '+', '*', '/']",385,1.2532219148608803,12,PySRFunction(X=>var10 - (var6*var2*(-2.9485047) - var13/var10))
Noise=1.5,"['myfunction(x) = x'] ['-', '+', '*', '/']",385,1.1997983849052856,13,PySRFunction(X=>var10 + var6*(var2*3.0255659 - 1*0.2979334) + var13/var10)
Noise=1.5,"['myfunction(x) = x'] ['-', '+', '*', '/']",385,1.190274122283088,14,PySRFunction(X=>(var2*var6*2.9635134 + var13/var10) - (-1)*0.11347553/var11)
Noise=1.5,"['myfunction(x) = x'] ['-', '+', '*', '/']",385,1.1711312537527239,15,PySRFunction(X=>var2*var6*2.9532127 - (-1)*0.47089058*var5 - 1*0.79684144 + var13/var10)
Noise=1.5,"['myfunction(x) = x'] ['-', '+', '*', '/']",385,1.1299327737877336,16,PySRFunction(X=>(var2 - 0.41884395)*(var6*3.3086884 - 1*1.4906278) + 5.785784 + var13/var10)
Noise=1.5,"['myfunction(x) = x'] ['-', '+', '*', '/']",385,1.1299328780301274,18,PySRFunction(X=>(var2 - 0.41698462)*(var6*3.3068008 - 1*1.2801818 - 1*0.20007548) + 5.7555575 + var13/var10)
Noise=1.5,"['myfunction(x) = x'] ['-', '+', '*', '/']",385,1.1237982917404488,20,PySRFunction(X=>(var2 - 0.41652918)*(var6*3.3063624 - 1*1.4779779) + 5.7485 - (-1)*0.3092951/var14 + var13/var10)
Noise=1.5,"['myfunction(x) = x'] ['-', '+', '*', '/']",386,54.2769802507926,1,PySRFunction(X=>var3)
Noise=1.5,"['myfunction(x) = x'] ['-', '+', '*', '/']",386,26.32396911213235,2,PySRFunction(X=>55.6694400000000)
Noise=1.5,"['myfunction(x) = x'] ['-', '+', '*', '/']",386,25.45630883074231,3,PySRFunction(X=>var13 + 54.144398)
Noise=1.5,"['myfunction(x) = x'] ['-', '+', '*', '/']",386,14.955738600752507,4,PySRFunction(X=>var6/0.087538734)
Noise=1.5,"['myfunction(x) = x'] ['-', '+', '*', '/']",386,14.007634076343438,5,PySRFunction(X=>var6*(var2 + var7))
Noise=1.5,"['myfunction(x) = x'] ['-', '+', '*', '/']",386,3.5740321668449835,6,PySRFunction(X=>var2*3.1267176*var6)
Noise=1.5,"['myfunction(x) = x'] ['-', '+', '*', '/']",386,2.5888409416499574,7,PySRFunction(X=>var13 + var6*var2*2.985082)
Noise=1.5,"['myfunction(x) = x'] ['-', '+', '*', '/']",386,2.3266482560382773,8,PySRFunction(X=>2.8471248*(var13 + var2*var6))
Noise=1.5,"['myfunction(x) = x'] ['-', '+', '*', '/']",386,1.3494345294772987,9,PySRFunction(X=>var6*var2*2.963501 + var13/var10)
Noise=1.5,"['myfunction(x) = x'] ['-', '+', '*', '/']",386,1.281033321203167,10,PySRFunction(X=>var6*var2*2.9850643 + var13/var10)
Noise=1.5,"['myfunction(x) = x'] ['-', '+', '*', '/']",386,1.2532219582671607,11,PySRFunction(X=>var10 + var2*2.9485223*var6 + var13/var10)
Noise=1.5,"['myfunction(x) = x'] ['-', '+', '*', '/']",386,1.2532219148608803,12,PySRFunction(X=>var10 - (var6*var2*(-2.9485047) - var13/var10))
Noise=1.5,"['myfunction(x) = x'] ['-', '+', '*', '/']",386,1.1997983849052856,13,PySRFunction(X=>var10 + var6*(var2*3.0255659 - 1*0.2979334) + var13/var10)
Noise=1.5,"['myfunction(x) = x'] ['-', '+', '*', '/']",386,1.190274122283088,14,PySRFunction(X=>(var2*var6*2.9635134 + var13/var10) - (-1)*0.11347553/var11)
